Date,Region,Cost center,Project,Account,Source,Category,Event Type,PO No,Transactional value,Functional value,PO with Line item
2024-06-01,Netherlands,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4842,563.5,601.76,NEW_PO_4842-
2024-06-01,Poland,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2464,2888.5,733.55,NEW_PO_2464-
2024-06-01,Poland,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2465,11554.0,2934.2,NEW_PO_2465-
2024-06-01,Sweden,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4811,54200.0,5150.57,NEW_PO_4811-
2024-06-01,Sweden,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2565,22314.15,2028.45,NEW_PO_2565-
2024-06-01,Sweden,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4811,45600.0,4333.32,NEW_PO_4811-
2024-06-01,Sweden,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_117,0.31,0.03,NEW_PO_117-
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2025,-20385.3,-5550.19,NEW_PO_2025-5
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2025,-20385.3,-5550.19,NEW_PO_2025-4
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_1890,-39220.0,-10678.21,NEW_PO_1890-5
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2062,-51517.0,-14026.25,NEW_PO_2062-5
2024-06-01,United Arab Emirates,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4234,-96748.0,-26341.04,NEW_PO_4234-1
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_5,-1877.28,-511.12,NEW_PO_5-2
2024-06-01,United Arab Emirates,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3299,-16752.0,-4560.97,NEW_PO_3299-1
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2043,-7944.85,-2163.1,NEW_PO_2043-3
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2042,-5416.7,-1474.77,NEW_PO_2042-5
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2021,-3540.54,-963.96,NEW_PO_2021-4
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2024,-16540.91,-4503.5,NEW_PO_2024-5
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2052,-6982.05,-1900.96,NEW_PO_2052-5
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2042,-5416.7,-1474.77,NEW_PO_2042-1
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4235,-9200.0,-2504.83,NEW_PO_4235-1
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2041,-4128.96,-1124.17,NEW_PO_2041-4
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2024,-16540.91,-4503.5,NEW_PO_2024-4
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3300,-5618.0,-1529.58,NEW_PO_3300-1
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_5,-1877.28,-511.12,NEW_PO_5-4
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2056,-64077.92,-17446.14,NEW_PO_2056-5
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2067,-6874.8,-1871.76,NEW_PO_2067-5
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2062,-51517.0,-14026.25,NEW_PO_2062-4
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3,-57179.0,-15567.81,NEW_PO_3-2
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2021,-3540.54,-963.96,NEW_PO_2021-5
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_5,-1877.28,-511.12,NEW_PO_5-3
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2038,-3083.35,-839.49,NEW_PO_2038-4
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2056,-64077.92,-17446.14,NEW_PO_2056-4
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2043,-7944.85,-2163.1,NEW_PO_2043-5
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2041,-4128.96,-1124.17,NEW_PO_2041-5
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2067,-6874.8,-1871.76,NEW_PO_2067-4
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3298,-27208.69,-7407.96,NEW_PO_3298-2
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2042,-5416.7,-1474.77,NEW_PO_2042-3
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2038,-3083.35,-839.49,NEW_PO_2038-3
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2043,-7944.85,-2163.1,NEW_PO_2043-1
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4802,-8030.0,-2186.28,NEW_PO_4802-1
2024-06-01,United Arab Emirates,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3299,-1440.0,-392.06,NEW_PO_3299-2
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3301,-41143.6,-11201.94,NEW_PO_3301-3
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2043,-7944.85,-2163.1,NEW_PO_2043-4
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2042,-5416.7,-1474.77,NEW_PO_2042-4
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3302,-3500.0,-952.93,NEW_PO_3302-1
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2043,-7944.85,-2163.1,NEW_PO_2043-2
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3298,-27208.69,-7407.96,NEW_PO_3298-3
2024-06-01,United Arab Emirates,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4850,-6200.0,-1688.04,NEW_PO_4850-1
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_1796,-47700.0,-12987.01,NEW_PO_1796-5
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2038,-3083.35,-839.49,NEW_PO_2038-2
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2052,-6982.05,-1900.96,NEW_PO_2052-4
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2038,-3083.35,-839.49,NEW_PO_2038-1
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2038,-3083.35,-839.49,NEW_PO_2038-5
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3301,-41143.6,-11201.94,NEW_PO_3301-2
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4801,-10376.77,-2825.23,NEW_PO_4801-1
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2042,-5416.7,-1474.77,NEW_PO_2042-2
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4,-36297.03,-9882.39,NEW_PO_4-3
2024-06-01,United Arab Emirates,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_5,-1877.28,-511.12,NEW_PO_5-1
2024-06-01,Bulgaria,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4803,-39.09,-21.36,NEW_PO_4803-2
2024-06-01,Bulgaria,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2560,-3069.22,-1676.99,NEW_PO_2560-1
2024-06-01,Bulgaria,Center A,0.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4803,-268.15,-146.51,NEW_PO_4803-1
2024-06-01,Bulgaria,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2079,-2700.0,-1475.25,NEW_PO_2079-2
2024-06-01,Bulgaria,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2074,-2700.0,-1475.25,NEW_PO_2074-2
2024-06-01,Bulgaria,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2077,-1070.86,-585.11,NEW_PO_2077-2
2024-06-01,Bulgaria,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3235,-677.2,-370.01,NEW_PO_3235-1
2024-06-01,Bulgaria,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4804,-35208.2,-19237.35,NEW_PO_4804-1
2024-06-01,Finland,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4806,-690.0,-736.85,NEW_PO_4806-1
2024-06-01,Finland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3251,-6865.88,-7332.07,NEW_PO_3251-2
2024-06-01,Finland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3253,-4612.5,-4925.69,NEW_PO_3253-1
2024-06-01,Finland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3246,-4106.25,-4385.06,NEW_PO_3246-1
2024-06-01,Finland,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4233,-23950.0,-25576.21,NEW_PO_4233-1
2024-06-01,Finland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3247,-17012.75,-18167.92,NEW_PO_3247-2
2024-06-01,Finland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3245,-6625.0,-7074.84,NEW_PO_3245-1
2024-06-01,Finland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_1357,-2820.0,-3011.48,NEW_PO_1357-4
2024-06-01,Finland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3241,-3671.0,-3920.26,NEW_PO_3241-2
2024-06-01,Finland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_1359,-0.01,-0.01,NEW_PO_1359-3
2024-06-01,Finland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3253,-4843.5,-5172.37,NEW_PO_3253-2
2024-06-01,Finland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3254,-1494.0,-1595.44,NEW_PO_3254-2
2024-06-01,Finland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3242,-3275.0,-3497.37,NEW_PO_3242-1
2024-06-01,Finland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_1362,-1167.0,-1246.24,NEW_PO_1362-4
2024-06-01,Finland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3241,-3671.0,-3920.26,NEW_PO_3241-1
2024-06-01,Finland,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4805,-4065.0,-4341.01,NEW_PO_4805-1
2024-06-01,Finland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3249,-7632.5,-8150.75,NEW_PO_3249-1
2024-06-01,Finland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3248,-2702.5,-2886.0,NEW_PO_3248-2
2024-06-01,Finland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3242,-3275.0,-3497.37,NEW_PO_3242-2
2024-06-01,Finland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3246,-4501.75,-4807.42,NEW_PO_3246-2
2024-06-01,Finland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3252,-4690.0,-5008.45,NEW_PO_3252-1
2024-06-01,Finland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3248,-2702.5,-2886.0,NEW_PO_3248-1
2024-06-01,Finland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3239,-5506.0,-5879.86,NEW_PO_3239-1
2024-06-01,Finland,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4232,-732.0,-781.7,NEW_PO_4232-1
2024-06-01,Finland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_1359,-4000.0,-4271.6,NEW_PO_1359-4
2024-06-01,Finland,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4807,-2011.04,-2147.59,NEW_PO_4807-1
2024-06-01,Finland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3254,-1494.0,-1595.44,NEW_PO_3254-1
2024-06-01,Finland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3239,-5506.0,-5879.86,NEW_PO_3239-2
2024-06-01,Finland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3252,-4926.0,-5260.48,NEW_PO_3252-2
2024-06-01,Finland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3245,-6957.5,-7429.91,NEW_PO_3245-2
2024-06-01,Finland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3243,-4375.0,-4672.06,NEW_PO_3243-1
2024-06-01,Finland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_1359,-0.01,-0.01,NEW_PO_1359-2
2024-06-01,Finland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3244,-11988.25,-12802.25,NEW_PO_3244-2
2024-06-01,Finland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3249,-7632.5,-8150.75,NEW_PO_3249-2
2024-06-01,Finland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3243,-4375.0,-4672.06,NEW_PO_3243-2
2024-06-01,Ireland,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4241,-70.0,-74.75,NEW_PO_4241-2
2024-06-01,Ireland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_1450,-1760.0,-1879.5,NEW_PO_1450-1
2024-06-01,Ireland,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2578,-150.0,-160.19,NEW_PO_2578-4
2024-06-01,Ireland,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2578,-798.0,-852.18,NEW_PO_2578-1
2024-06-01,Ireland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4808,-2472.0,-2639.85,NEW_PO_4808-1
2024-06-01,Ireland,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4241,-975.0,-1041.2,NEW_PO_4241-1
2024-06-01,Ireland,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3289,-385.0,-411.14,NEW_PO_3289-1
2024-06-01,Ireland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3287,-1836.0,-1960.66,NEW_PO_3287-1
2024-06-01,Ireland,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_1440,-511.2,-545.91,NEW_PO_1440-3
2024-06-01,Ireland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_1404,-1922.7,-2053.25,NEW_PO_1404-1
2024-06-01,Ireland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3287,-8988.0,-9598.29,NEW_PO_3287-2
2024-06-01,Ireland,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4241,-75.0,-80.09,NEW_PO_4241-3
2024-06-01,Ireland,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_1440,-150.0,-160.19,NEW_PO_1440-4
2024-06-01,Ireland,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_1441,-139.7,-149.19,NEW_PO_1441-4
2024-06-01,Ireland,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2578,-1112.0,-1187.5,NEW_PO_2578-3
2024-06-01,Ireland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_1850,-18500.0,-19756.15,NEW_PO_1850-5
2024-06-01,Ireland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_1402,-5160.0,-5510.36,NEW_PO_1402-1
2024-06-01,Ireland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_1429,-145.0,-154.85,NEW_PO_1429-3
2024-06-01,Ireland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3288,-721.96,-770.98,NEW_PO_3288-1
2024-06-01,Ireland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2192,-750.0,-800.93,NEW_PO_2192-1
2024-06-01,Ireland,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_1440,-260.0,-277.65,NEW_PO_1440-2
2024-06-01,Ireland,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_1441,-781.36,-834.41,NEW_PO_1441-1
2024-06-01,Ireland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_1442,-70.0,-74.75,NEW_PO_1442-1
2024-06-01,Ireland,Center A,0.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_1435,-1800.0,-1922.22,NEW_PO_1435-1
2024-06-01,Ireland,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2578,-1354.0,-1445.94,NEW_PO_2578-2
2024-06-01,Ireland,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_1440,-9350.0,-9984.87,NEW_PO_1440-1
2024-06-01,Ireland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_1408,-19384.02,-20700.19,NEW_PO_1408-2
2024-06-01,Ireland,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_4809,-739.77,-790.0,NEW_PO_4809-1
2024-06-01,Ireland,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_1440,-140.0,-149.51,NEW_PO_1440-5
2024-06-01,Ireland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_1390,-2955.0,-3155.64,NEW_PO_1390-1
2024-06-01,Ireland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2468,-3994.2,-4265.41,NEW_PO_2468-1
2024-06-01,Poland,Center A,20.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_1492,-2502.5,-617.79,NEW_PO_1492-1
2024-06-01,Poland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2293,-4417.0,-1090.43,NEW_PO_2293-5
2024-06-01,Poland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_3280,-13337.0,-3292.52,NEW_PO_3280-1
2024-06-01,Poland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2513,-12500.0,-3085.89,NEW_PO_2513-4
2024-06-01,Poland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2465,-11554.0,-2852.35,NEW_PO_2465-4
2024-06-01,Poland,Center A,10.0,2,PROJECT ACCOUNTING,MISCELLANEOUS_COST,MISC_COST_DIST_ADJ,NEW_PO_2293,-4417.0,-1090.43,NEW_PO_2293-4
